instances,feature_F1,feature_Harmfulness,feature_LSC,feature_LSR,feature_N1,feature_N2,feature_Usefulness,algo_bagging,algo_gradient_boosting,algo_random_forest,algo_svc_linear
146,1.0,0.0,0.91,0.7426442216035659,0.0,0.39203134660299865,0.998,0.08036205541622905,0.0930468825435537,0.04652994473272572,0.019784891464374257
147,1.0,0.0,0.992,0.8141888216439315,0.0,0.3798975814251656,0.998,0.07634305396752161,0.16372876593068716,0.08347741030700707,0.12405461965196649
148,1.0,0.0037313432835820895,0.994,0.7524863105056999,0.0,0.48184893327332445,0.994,0.6317900716693018,1.0034069343437553,0.7785080023555203,0.5152548417379149
149,1.0,0.011194029850746268,0.994,0.9058543746294956,0.25,0.4216350023515828,0.992,1.3863320200799942,1.6309931330585594,1.7091251945541368,1.2526779733630715
150,0.875,0.0,0.88,0.8351602752453666,0.0,0.30019926267300234,0.92,0.054000779810177854,0.034557143004471484,0.03725304614396266,0.07255347481984918
151,1.0,0.0037313432835820895,0.998,0.8777813467951184,0.5,0.5186300822888563,0.992,0.3093568544832932,0.737346058035551,0.952130917250415,0.8045723809550638
152,1.0,0.0,0.992,0.8809799411014924,0.0,0.4745948389288751,0.988,0.11619799895045382,0.33283951357533037,0.06957715698012512,0.2972282008734914
153,1.0,0.002,0.9888059701492538,0.8025254105992086,0.3333333333333333,0.45735503600314964,0.9776119402985075,0.07127195600729859,0.11508924276917137,0.1022618572517785,0.08160966589622672
154,1.0,0.0037313432835820895,0.996,0.835447196172248,0.3333333333333333,0.40735499247171225,0.996,0.2888023358220624,0.27116834458209327,0.3813090407504203,0.7315023150277142
155,1.0,0.0,0.9813432835820896,0.805207171828856,0.0,0.4238405772355853,0.9925373134328358,0.10040949587193906,0.12939611987727626,0.03743454395824004,0.025820772093395894
156,1.0,0.0,0.996268656716418,0.8275096990849014,1.0,0.5690239468280855,1.0,0.26434827014700224,0.1475010115309461,0.15017791403981542,0.08232341201809237
157,1.0,0.0,0.988,0.8831008195500976,0.0,0.29692702411559924,0.942,0.0666851247084734,0.09443933578995298,0.03611133045955773,0.1896335408353842
158,1.0,0.0,0.956,0.8212277030979703,0.0,0.3824501254506323,0.962,0.054000779810177854,0.05925527205024423,0.030375761730901663,0.22276588511624593
159,1.0,0.0,0.882,0.841718707207578,0.0,0.31807585604042043,0.9,0.05640055179129305,0.05098332811273095,0.027422270020267436,0.08644692983214727
160,0.875,0.0,0.9850746268656716,0.7536835928148489,0.0,0.49476025949281366,1.0,0.29087587205698906,0.061785576335848906,0.09263393167784027,0.017821946916885913
